text,label
впервые делаю эдит за это время 😭,negative
Они такие прекрасные https://t.co/6J5289uKRx,positive
"@briansendit Может хлопать и дрочиииить, ааа",negative
@yuqi_or_queen Мило 🌼,positive
@cellular_bud Вспоминаю анекдот про пожарных и картошку.,positive
@cellular_bud Симпатично. А как на вкус?,positive
@begom_v_palatu я бы тут поспорила ............... но говорю за себя,neutral
"Сводите меня в мак 
Хотю бигтейсти :с",positive
хочу я спать или грустно смотреть * в дцатый раз,negative
Гулять можно хоть когда теперь 🤪 https://t.co/l2yJMJYE8H,positive
какого хуя я все лето думала что у скз песня называется писмейкер а не пейсмейкер,negative
"А прикиньте Оксимирон больше никогда не вернётся в реп.....
Типа все...он завязал....",negative
"Тяжело представить последствия , если бы Чернобыльская катастрофа случилась сейчас https://t.co/9EnsYDe1lT",negative
Я на автомате уже пятый день дохожу до двери...,neutral
@shoon120802 да👁️👄👁️,neutral
@Blurieface_ В АМЕРИКУ)),neutral
@moonammin чонгука 190811 не существует ясно.,neutral
"@ruspopstruggle Скучно, неприятно, нелепо. 3/10 и то троечка за старания🤷🏼‍♀️",negative
@KeyDatch 12 стульев ))),neutral
я все еще не вставала с кровати..✌🏻,neutral
несколько часов ныла и писала сочинение даже перечитывать не хочу,negative
"хореографию how you like that ставила Сиенна Лалау, которая так же ставила хорео к On и Dionysus...мощь https://t.co/Wv5izZrI8s",neutral
"«Спартак» продлит контракты Ребровым и Ещенко, Федуну - респект и уважуха
https://t.co/YoECpDMb8O",positive
@GolyDovolen Помер что-ли 🤔,negative
@falcocatboy мы любим тебя,positive
@RT_russian В Минобороны Беларуси одни малахольные (с),negative
"как же она выросла :""3 https://t.co/zJdoveCqA7",neutral
@piy_an Как и человек на фото😍,neutral
"@interstred в духовном плане, потому что мы нашли очень много схожестей 😂",positive
"@Anri__Tina Шожеделать!Шожеделать!Саудиты нагибают,клиент дорожает!...",negative
"Что посмотреть в Севастополе в воскресенье, 12 июля https://t.co/zgM9NsMkni",neutral
"@navalny Чего вы там хотите? Перемен? Не, у нас тут чувствуется ощутимость, приходите позже🖕🏼 https://t.co/p6VeqWbQrD",negative
"Выдавила две слезинки и дальше сижу с покер фейсом
Нет ну шо за херь",negative
"Господи, бедные мама Хиро и сам Хиро https://t.co/LPzcy0N9ls",negative
@MarkUrbanist @xyendelson Гад..😞,negative
"Он же не #ExaBFF #ExaBLINK 
@ygofficialblink  @BLACKPINK 
@exatv писал и в этом  5и есть у меня есть розовая",neutral
"- Может, это божья воля?
- Нет, это не моя воля",neutral
как же я люблю эти повы с соулами)))) https://t.co/3dDNYwmzrp,positive
теперь это моя любимая фотография 🥺💘 https://t.co/ky5ojMCC6v,positive
@trauma__radio Наверно 🙃,neutral
"Когда это вижу ✨🤩✨🤩✨🤩✨🤩✨🤩💜🤩✨💜💃💜💃💜💃💜💃💜💃💜💃💜😌😍🎉
#LightItUpLikeDynamite https://t.co/Ex7GTGMRSY",positive
"@volchya_yagodka Лучше бы за стеной так играла скрипка, чем как у нас грошевый бордель😁",negative
